text,annotation
Films Act 1970 c. 26. An Act to amend the enactments relating to the financing and exhibition of films.,15
"United Nations Act, 1946. c. 45. An Act to enable effect to be given to certain provisions of the Charter of the United Nations",19
"Education Act 1964 c. 82. An Act to enable county schools and voluntary schools to be established for providing full-time education by reference to age-limits differing from those specified in the Education Act 1944, as amended by the Education (Miscellaneous Provisions) Act 1948; to enable maintenance allowances to be granted in respect of pupils at special schools who would be over compulsory school age, or, in Scotland, over school age, but for section 38(1) of the said Act of 1944 or section 32(4) of the Education (Scotland) Act 1962; and for purposes connected with the matters aforesaid",6
"Health Authorities Act 1995 (c.17). An Act to abolish Regional Health Authorities, District Health Authorities and Family Health Services Authorities, require the establishment of Health Authorities and make provision in relation to Health Authorities and Special Health Authorities and for connected purposes.",3
"Unemployment (Relief Works) Act, 1920 c. 57. An Act to make better provision for the employment of unemployed persons by facilitating the acquisition of, and entry on, land required for works of public utility, and for purposes connected therewith.",5
"National Service Act, 1948 c. 64. An Act to consolidate the National Service Acts, 1939 to 1947, and the Reinstatement in Civil Employment Act, 1944, so far as that Act applies to persons called up for national service after the thirty-first day of December, nineteen hundred and forty-eight",16
"Employment of Women and Young Persons Act, 1936 c. 24. An Act to make pro vision for the employment of women and young persons in factories and workshops on a system of shifts, and for purposes connected with the matter aforesaid.",5
"Energy Act 2008 c.32. An Act to make provision relating to gas importation and storage; to make provision in relation to electricity generated from renewable sources; to make provision relating to electricity transmission; to make provision about payments to small-scale generators of low-carbon electricity; to make provision about the decommissioning of energy installations and wells; to make provision about the management and disposal of waste produced during the operation of nuclear installations; to make provision relating to petroleum licences; to make provision about third party access to oil and gas infrastructure and modifications of pipelines; to make provision about reports relating to energy matters; to make provision about the duties of the Gas and Electricity Markets Authority; to make provision about payments in respect of the renewable generation of heat; to make provision relating to gas meters and electricity meters and provision relating to electricity safety; to make provision about the security of equipment, software and information relating to nuclear matters; and for connected purposes.",8
"Statute Law (Repeals) Act 1978 c. 45. An Act to promote the reform of the statute law by the repeal, in accordance with recommendations of the Law Commission and the Scottish Law Commission, of certain enactments which (except in so far as their effect is preserved) are no longer of practical utility; and to facilitate the citation of statutes",20
"Leasehold Property Act and Long Leases (Scotland) Act Extension Act, 1953 c. 12. An Act to extend for a further period the operation of the Leasehold Property (Temporary Provisions) Act, 1951, and the Long Leases (Temporary Provisions) (Scotland) Act, 1951",14
"Reserve Forces Act, 1937 c. 17. An Act to amend section one of the Reserve Forces and Militia Act, 1898, by extending the period of liability to be called out on permanent service thereunder",16
Consolidated Fund (No. 3) Act 1987 c. 55. An Act to apply certain sums out of the Consolidated Fund to the service of the years ending on 31st March 1988 and 1989.,20
Social Security (Contributions) Act 1982 c. 2. An Act to make provision in connection with certain contributions payable under the Social Security Act 1975.,13
"Access to Mountains Act 1939 c. 30. An Act to secure to the public access to mountains, moorlands and certain other land.",7
"Clean Air Act, 1956 c. 52. An Act to make provision for abating the pollution of the air",7
Expiring Laws Continuance Act 1941 c. 3. An Act to continue certain expiring laws.,20
Law Officers Act 1997 (c. 60). An Act to enable functions of the Attorney General and of the Attorney General for Northern Ireland to be exercised by the Solicitor General; and for connected purposes.,20
"Social Fund (Maternity and Funeral Expenses) Act 1987 c. 7. An Act to empower the Secretary of State to prescribe, under section 32(2)(a) of the Social Security Act 1986, amounts, whether in respect of prescribed items or otherwise, to meet maternity expenses and funeral expenses.",13
