id,year,date,legislative_id,legislature,type,political party,president,description,link,majortopic,subtopic
89,2003,02/09/03,"Lei nº 10.726, de 2 de Setembro de 2003",5,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Educação, do Desenvolvimento, Indústria e Comércio Exterior, dos Transportes e da Defesa, crédito especial no valor global de R$ 30.057.172,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-02;10726,20,2000
90,2003,02/09/03,"Lei nº 10.727, de 2 de Setembro de 2003",5,6,4,5,"Altera a redação do item 4 do Quadro VI da Lei nº 10.640, de 14 de janeiro de 2003, que estima a receita e fixa a despesa da União para o exercício de 2003.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-02;10727,1,105
91,2003,02/09/03,"Lei nº 10.728, de 2 de Setembro de 2003",5,6,4,5,"Abre ao Orçamento de Investimento, para 2003, em favor da Caixa Econômica Federal - CEF, crédito especial no valor total de R$ 300.000,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-02;10728,15,1526
92,2003,02/09/03,"Lei nº 10.729, de 2 de Setembro de 2003",5,6,4,5,"Abre ao Orçamento de Investimento, para 2003, em favor da Caixa Econômica Federal - CEF, crédito suplementar no valor total de R$ 55.600.000,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-02;10729,15,1526
93,2003,03/09/03,"Lei nº 10.730, de 3 de Setembro de 2003",5,6,4,5,"Abre ao Orçamento Fiscal e da Seguridade Social da União, em favor do Ministério das Cidades, crédito especial no valor de R$ 24.770.920,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-03;10730,14,1400
94,2003,03/09/03,"Lei nº 10.731, de 3 de Setembro de 2003",5,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério do Trabalho e Emprego, crédito especial no valor de R$ 139.900.000,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-03;10731,5,500
95,2003,05/09/03,"Lei nº 10.732, de 5 de Setembro de 2003",5,6,4,5,"Altera a redação do art. 359 da Lei nº 4.737, de 15 de julho de 1965 - Código Eleitoral (institui a obrigatoriedade do depoimento pessoal no processo penal eleitoral).",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-05;10732,20,2012
96,2003,11/09/03,"Lei nº 10.733, de 11 de Setembro de 2003",5,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, crédito suplementar no valor de R$ 52.878.297,00, em favor da Presidência da República e do Ministério das Relações Exteriores, para reforço de dotações consignadas na Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-11;10733,20,2000
97,2003,11/09/03,"Lei nº 10.734, de 11 de Setembro de 2003",5,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério dos Transportes, crédito especial no valor de R$ 69.197.910,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-11;10734,10,1000
98,2003,11/09/03,"Lei nº 10.735, de 11 de Setembro de 2003",5,6,4,5,"Dispõe sobre o direcionamento de depósitos à vista captados pelas instituições financeiras para operações de crédito destinadas à população de baixa renda e a microempreendedores, autoriza o Poder Executivo a instituir o Programa de Incentivo à Implementação de Projetos de Interesse Social - PIPS, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-11;10735,13,1302
99,2003,15/09/03,"Lei nº 10.736, de 15 de Setembro de 2003",5,6,4,5,"Concede remissão de débito previdenciário do período de abril de 1994 a abril de 1997, em face do recolhimento com base na Lei nº 8.870, de 15 de abril de 1994, pelas agroindústrias.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-15;10736,4,404
100,2003,15/09/03,"Lei nº 10.737, de 15 de Setembro de 2003",5,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério dos Transportes, crédito suplementar no valor de R$ 1.028.597.162,00, para reforço de dotações consignadas na Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-15;10737,10,1000
101,2003,17/09/03,"Lei nº 10.738, de 17 de Setembro de 2003",5,6,4,5,Dispõe sobre a criação de subsidiárias integrais do Banco do Brasil S.A. para atuação no segmento de microfinanças e consórcios.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-17;10738,15,1501
102,2003,24/09/03,"Lei nº 10.739, de 24 de Setembro de 2003",5,6,4,5,"Altera a Lei nº 5.917, de 10 de setembro de 1973, que aprova o Plano Nacional de Viação, de modo a incluir, na Relação Descritiva das Rodovias do Sistema Rodoviário Federal, a rodovia que especifica, sob a designação BR-433.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-09-24;10739,10,1002
103,2003,01/10/03,"Lei nº 10.740, de 1º de Outubro de 2003",5,6,4,5,"Altera a Lei nº 9.504, de 30 de setembro de 1997, e a Lei nº 10.408, de 10 de janeiro de 2002, para implantar o registro digital do voto.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-01;10740,2,206
104,2003,01/10/03,"Lei nº 10.741, de 1º de Outubro de 2003",5,6,4,5,Dispõe sobre o Estatuto do Idoso e dá outras providências.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-01;10741,13,1303
105,2003,06/10/03,"Lei nº 10.742, de 6 de Outubro de 2003",5,6,4,5,"Define normas de regulação para o setor farmacêutico, cria a Câmara de Regulação do Mercado de Medicamentos - CMED e altera a Lei nº 6.360, de 23 de setembro de 1976, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-06;10742,3,321
106,2003,09/10/03,"Lei nº 10.743, de 9 de Outubro de 2003",5,6,4,5,"Institui no Brasil o Sistema de Certificação do Processo de Kimberley - SCPK, relativo à exportação e à importação de diamantes brutos, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-09;10743,18,1802
107,2003,09/10/03,"Lei nº 10.744, de 9 de Outubro de 2003",5,6,4,5,"Dispõe sobre a assunção, pela União, de responsabilidades civis perante terceiros no caso de atentados terroristas, atos de guerra ou eventos correlatos, contra aeronaves de matrícula brasileira operadas por empresas brasileiras de transporte aéreo público, excluídas as empresas de táxi aéreo.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-09;10744,16,1619
108,2003,09/10/03,"Lei nº 10.745, de 9 de Outubro de 2003",5,6,4,5,"Institui o ano de 2004 como o ""Ano da Mulher"".",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-09;10745,20,2030
109,2003,10/10/03,"Lei nº 10.746, de 10 de Outubro de 2003",5,6,4,5,"Altera a redação dos arts. 1º, 4º e 5º da Lei nº 10.201, de 14 de fevereiro de 2001, que institui o Fundo Nacional de Segurança Pública - FNSP, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-10;10746,12,1200
110,2003,15/10/03,"Lei nº 10.747, de 15 de Outubro de 2003",5,6,4,5,Autoriza o Poder Executivo a doar imóveis que menciona.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-15;10747,12,1210
111,2003,22/10/03,"Lei nº 10.748, de 22 de Outubro de 2003",5,6,4,5,"Cria o Programa Nacional de Estímulo ao Primeiro Emprego para os Jovens - PNPE, acrescenta dispositivo à Lei nº 9.608, de 18 de fevereiro de 1998, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-22;10748,5,506
112,2003,24/10/03,"Lei nº 10.749, de 24 de Outubro de 2003",5,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério da Educação, crédito suplementar no valor de R$ 269.086.568,00, para reforço de dotações consignadas na Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-24;10749,6,600
113,2003,24/10/03,"Lei nº 10.750, de 24 de Outubro de 2003",5,6,4,5,Altera a denominação da Universidade do Rio de Janeiro - UNIRIO.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-24;10750,6,601
114,2003,29/10/03,"Lei nº 10.751, de 29 de Outubro de 2003",5,6,4,5,"Abre ao Orçamento Fiscal da União, em favor de Operações Oficiais de Crédito, crédito suplementar no valor de R$ 376.673.000,00, para reforço de dotações consignadas na Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-29;10751,15,1502
115,2003,30/10/03,"Lei nº 10.753, de 30 de Outubro de 2003",5,6,4,5,Institui a Política Nacional do Livro.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-30;10753,6,607
116,2003,30/10/03,"Lei nº 10.752, de 30 de Outubro de 2003",5,6,4,5,"Revoga a Medida Provisória nº 124, de 11 de julho de 2003, que dispõe sobre o Quadro de Pessoal da Agência Nacional de Águas, e dá outras providências",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-30;10752,7,701
117,2003,31/10/03,"Lei nº 10.754, de 31 de Outubro de 2003",5,6,4,5,"Altera a Lei nº 8.989, de 24 de fevereiro de 1995 que ""dispõe sobre a isenção do Imposto Sobre Produtos Industrializados - IPI, na aquisição de automóveis para utilização no transporte autônomo de passageiros, bem como por pessoas portadoras de deficiência física e aos destinados ao transporte escolar, e dá outras providências.""",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-10-31;10754,1,108
118,2003,03/11/03,"Lei nº 10.755, de 3 de Novembro de 2003",5,6,4,5,"Estabelece multa em operações de importação, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-03;10755,18,1802
119,2003,03/11/03,"Lei nº 10.756, de 3 de Novembro de 2003",5,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério da Educação, crédito especial no valor de R$ 120.858.000,00, para os fins que especifica.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-03;10756,6,600
120,2003,06/11/03,"Lei nº 10.757, de 6 de Novembro de 2003",5,6,4,5,"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Saúde, crédito suplementar no valor de R$ 229.900.000,00, para reforço de dotações consignadas na Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-06;10757,3,300
121,2003,06/11/03,"Lei nº 10.758, de 6 de Novembro de 2003",5,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos dos Poderes Legislativo, Judiciário e Executivo e do Ministério Público da União, crédito suplementar no valor global de R$ 597.388.770,00, para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-06;10758,20,2001
122,2003,11/11/03,"Lei nº 10.759, de 11 de Novembro de 2003",5,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério do Planejamento, Orçamento e Gestão, crédito suplementar no valor de R$ 40.625.000,00, para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-11;10759,1,100
123,2003,11/11/03,"Lei nº 10.760, de 11 de Novembro de 2003",5,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos dos Poderes Legislativo, Judiciário e Executivo, crédito suplementar no valor global de R$ 1.354.254.055,00 para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-11;10760,20,2000
124,2003,11/11/03,"Lei nº 10.761, de 11 de Novembro de 2003",5,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério da Educação, crédito suplementar no valor de R$ 282.405.453,00, para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-11;10761,6,600
125,2003,11/11/03,"Lei nº 10.762, de 11 de Novembro de 2003",5,6,4,5,"Dispõe sobre a criação do Programa Emergencial e Excepcional de Apoio às Concessionárias de Serviços Públicos de Distribuição de Energia Elétrica, altera as Leis nº 8.631, de 4 de março de 1993, 9.427, de 26 de dezembro de 1996, 10.438, de 26 de abril de 2002, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-11;10762,8,802
126,2003,12/11/03,"Lei nº 10.764, de 12 de Novembro de 2003",5,6,4,5,"Altera a Lei nº 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-12;10764,12,1204
127,2003,12/11/03,"Lei nº 10.763, de 12 de Novembro de 2003",5,6,4,5,Acrescenta artigo ao Código Penal e modifica a pena cominada aos crimes de corrupção ativa e passiva.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-12;10763,12,1210
128,2003,13/11/03,"Lei nº 10.765, de 13 de Novembro de 2003",5,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor dos Ministérios da Ciência e Tecnologia, da Cultura e do Turismo, crédito suplementar no valor de R$ 19.876.096,00, para atender às programações constantes dos orçamentos vigentes.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-13;10765,20,2000
129,2003,17/11/03,"Lei nº 10.766, de 17 de Novembro de 2003",5,6,4,5,"Abre ao Orçamento Fiscal da União, em favor dos Ministérios de Minas e Energia, dos Transportes e das Comunicações, crédito suplementar no valor global de R$ 40.901.099,00, para reforço de dotações consignadas na Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-17;10766,20,2000
130,2003,18/11/03,"Lei nº 10.767, de 18 de Novembro de 2003",5,6,4,5,"Abre ao Orçamento Fiscal da União, em favor do Ministério do Esporte, crédito suplementar no valor de R$ 29.720.894,00, para reforço de dotações consignadas na Lei Orçamentária vigente.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-18;10767,23,2300
131,2003,19/11/03,"Lei nº 10.768, de 19 de Novembro de 2003",5,6,4,5,"Dispõe sobre o Quadro de Pessoal da Agência Nacional de Águas - ANA, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-19;10768,20,2004
132,2003,19/11/03,"Lei nº 10.769, de 19 de Novembro de 2003",5,6,4,5,"Altera dispositivos da Medida Provisória nº 2.229-43, de 6 de setembro de 2001, que dispõe sobre a criação, reestruturação e organização de carreiras, cargos e funções comissionadas técnicas no âmbito da Administração Pública Federal direta, autárquica e fundacional, e dá outras providências, e da Lei nº 9.650, de 27 de maio de 1998, que dispõe sobre o Plano de Carreira dos servidores do Banco Central do Brasil e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-19;10769,20,2002
133,2003,21/11/03,"Lei nº 10.770, de 21 de Novembro de 2003",5,6,4,5,"Dispõe sobre a criação de Varas do Trabalho nas Regiões da Justiça do Trabalho, define jurisdições e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-21;10770,12,1204
134,2003,21/11/03,"Lei nº 10.771, de 21 de Novembro de 2003",5,6,4,5,"Dispõe sobre a criação de cargos de Membro, criação de Cargos Efetivos, criação e transformação de Funções Comissionadas no âmbito do Ministério Público da União, e a criação e transformação de Procuradorias da República em Municípios no âmbito do Ministério Público Federal, e criação de Ofícios no âmbito do Ministério Público do Trabalho, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-21;10771,12,1204
135,2003,21/11/03,"Lei nº 10.772, de 21 de Novembro de 2003",5,6,4,5,Dispõe sobre a criação de 183 (cento e oitenta e três) Varas Federais destinadas precipuamente à interiorização da Justiça Federal de Primeiro Grau e à implantação dos Juizados Especiais no País e dá outras providências.,http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-21;10772,12,1204
136,2003,21/11/03,"Lei nº 10.773, de 21 de Novembro de 2003",5,6,4,5,"Abre ao Orçamento da Seguridade Social da União, em favor do Ministério da Saúde, crédito especial no valor de R$ 2.500.000,00, para os fins que especifica, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-21;10773,3,300
137,2003,21/11/03,"Lei nº 10.774, de 21 de Novembro de 2003",5,6,4,5,"Transforma os cargos de Auxiliar Judiciário, criados pela Lei nº 9.607, de 18 de fevereiro de 1998, do Quadro de Pessoal da Secretaria do Supremo Tribunal Federal.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-21;10774,12,1204
138,2003,21/11/03,"Lei nº 10.775, de 21 de Novembro de 2003",5,6,4,5,"Dispõe sobre o enquadramento dos servidores ocupantes de cargos da Carreira de Especialista em Meio Ambiente nas tabelas de vencimentos instituídas pela Lei nº 10.410, de 11 de janeiro de 2002.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-21;10775,20,2004
139,2003,24/11/03,"Lei nº 10.776, de 24 de Novembro de 2003",5,6,4,5,"Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor do Ministério da Justiça e do Ministério da Defesa, crédito suplementar no valor global de R$ 542.299.499,00, para reforço de dotações constantes da Lei Orçamentária vigente, e dá outras providências.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-24;10776,20,2000
140,2003,24/11/03,"Lei nº 10.777, de 24 de Novembro de 2003",5,6,4,5,"Acresce parágrafos ao art. 59 da Lei nº 10.707, de 30 de julho de 2003, que dispõe sobre as diretrizes para a elaboração da Lei Orçamentária de 2004.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-24;10777,1,105
141,2003,24/11/03,"Lei nº 10.778, de 24 de Novembro de 2003",5,6,4,5,"Estabelece a notificação compulsória, no território nacional, do caso de violência contra a mulher que for atendida em serviços de saúde públicos ou privados.",http://www.lexml.gov.br/urn/urn:lex:br:federal:lei:2003-11-24;10778,12,1208
