text,annotation
Egyes törvényeknek a közérdekű nyugdíjas szövetkezetek létrehozásával összefüggő módosításáról,20
A diszkriminációmentes szolgálati idő elismerése érdekében a társadalombiztosítási nyugellátásról szóló 1997. évi LXXXI. törvény módosításáról,14
Az egyszerűsített közteherviselési hozzájárulásról,20
"A nemzetbiztonsági szolgálatokról szóló 1995. évi CXXV. törvénynek és a Országgyűlésről szóló 2012. évi XXXVI. törvénynek a nemzetbiztonsági szolgálatok feletti ellenőrzés megerősítésével, valamint a titkos információgyűjtéssel és a nemzetbiztonsági ellenőrzéssel kapcsolatos módosításáról",19
"A polgárok személyi adatainak és lakcímének nyilvántartásáról szóló 1992. évi LXVI. törvény, a magyar állampolgárságról szóló 1993. évi LV. törvény és az anyakönyvi eljárásról szóló 2010. évi I. törvény módosításáról",20
Az emberi felhasználásra kerülő gyógyszerekről,17
Az állam által az állampolgárok tulajdonában igazságtalanul okozott károk részleges kárpótlásáról szóló 1991.évi XXV.törvény módositása.,20
A Bethlen Gábor Alapról szóló 2010. évi CLXXXII. törvény módosításáról,20
A Büntető Törvénykönyvről szóló 2012. évi C. törvénynek a terrorcselekmények hatékonyabb megelőzéséhez szükséges módosításáról,19
A környezetben tartósan megmaradó szerves szennyező anyagokról szóló Stockholmi Egyezmény kihirdetéséről,17
"A fegyveres biztonsági őrzésről, a természetvédelmi és mezei őrszolgálatról szóló 1997. évi CLIX. törvény módosításáról",21
A termőföld tulajdonával és használatával összefüggő egyes jogszabályok módosításáról.,21
"A helyi önkormányzatok és szerveik, a köztársasági megbízottak, valamint egyes centrális alárendeltségű szervek feladat- és hatásköreiről",20
"A nemzetbiztonsági szolgálatokról szóló 1995. évi CXXV. törvény, valamint egyes törvényeknek a nemzetbiztonsági ellenőrzéssel összefüggő módosításáról",20
"Az egyrészről az Európai Közösség és tagállamai, másrészről a Dél-afrikai Fejlesztési Közösség Gazdasági Partnerségi Megállapodásában részt vevő államok közötti gazdasági partnerségi megállapodásra irányuló átmeneti megállapodás kihirdetéséről",20
"A Magyar Köztársaság és a Tunéziai Köztársaság között a kettős adóztatás elkerülésére a jövedelemadók területén Tuniszban, 1992.október 22-én aláírt Egyezmény kihirdetéséről",19
"Az egyrészről az Európai Közösségek és azok tagállamai, másrészről az Orosz Föderáció közötti partnerség létrehozásáról szóló partnerségi és együttműködési megállapodáshoz a Horvát Köztársaság Európai Unióhoz történő csatlakozásának figyelembevétele céljából készült Jegyzőkönyv kihirdetéséről",19
Az Országgyűlésről szóló 2012. évi XXXVI. törvény módosításáról,20
A környezethasználók által környezetkárosítás esetén biztosítandó kötelező garanciáról,17
A Magyarország Kormánya és a Kirgiz Köztársaság Kormánya között a beruházások ösztönzéséről és kölcsönös védelméről szóló megállapodás kihirdetéséről,19
Az Európai Parlament tagjainak választásáról,19
"Egyes vagyongazdálkodási kérdésekről, illetve egyes törvényeknek a jogrendszer koherenciájának erősítése érdekében történő módosításáról",17
"Politikai vezetők kormányzati tisztségükön kívüli összeférhetetlen jövedelemszerzésük megszüntetése céljából a központi államigazgatási szervekről, valamint a Kormány tagjai és az államtitkárok jogállásáról szóló 2010. évi XLIII. törvény módosításáról",17
Az Európai Gazdasági Közösség és a San Marino Köztársaság közötti együttműködésről és vámunióról szóló megállapodás és az Európai Gazdasági Közösség és a San Marino Köztársaság közötti együttműködésről és vámunióról szóló megállapodáshoz csatolt jegyzőkönyv kihirdetéséről,19
Egyes törvények környezetvédelmi célú jogharmonizációs módosításáról,7
Az állampolgársággal összefüggő egyes törvények módosításáról,19
A Magyarország Kormánya és a Török Köztársaság Kormánya között a védelmi ipari minősített adatok kölcsönös védelméről szóló egyezmény kihirdetéséről,19
A személyi jövedelemadóról szóló 1995. évi CXVII. törvény módosításáról,20
"A cégnyilvántartásról, a cégnyilvánosságról és a bírósági cégeljárásról szóló 1997. évi CXLV. törvény, a Polgári perrendtartásról szóló 1952. évi III. törvény, valamint más, kapcsolódó törvények módosításáról",20
A helyi önkormányzatok címzett és céltámogatással folyamatban lévő egyes beruházásainak befejezése érdekében szükséges törvény módosításról,20
Egyes szolgálati jogviszonnyal összefüggő törvények módosításáról,19
A hazáért küzdő hősök emlékének megörökítéséről,23
Az adózás rendjéről szóló 1990.évi XCI.törvény módosításáról.,20
A Rendőrségről szóló 1994. évi XXXIV. törvény módosításáról,21
A családi pótlékról és a családok támogatásáról szóló többször módosított 1990.évi XXV.törvény módosításáról,20
"Az egészségügyi közszolgáltatások nyújtásáról, valamint az orvosi tevékenység végzésének formáiról",6
A Városliget megújításáról és fejlesztéséről szóló 2013. évi CCXLII. törvény hatályon kívül helyezéséről valamint a 2006. évi nemzetgazdasági szempontból kiemelt jelentőségű beruházások megvalósításáról szóló törvény módosításáról,20
A minősített adat védelméről,17
Az agrárium versenyképességének javítása érdekében egyes törvények módosításáról,4
A Magyar Köztársaság 2005. évi költségvetésének végrehajtásáról szóló 2006. évi XCIX. törvény módosításáról,20
A szabálysértésekről szóló 1999. évi LXIX. törvény módosításáról,20
A merülésvonalakról szóló 1966. évi nemzetközi egyezmény és az egyezményre vonatkozó 1988. évi Jegyzőkönyv egységes szerkezetbe foglalt szövegének kihirdetéséről,20
A Büntető Törvénykönyvről szóló 1978. évi IV. törvény módosítására.,20
A gondnokoltak és az előzetes jognyilatkozatok nyilvántartásáról,20
Az állam- és közbiztonságról szóló 1974.évi 17.tvr. módosításáról,19
A valós és fenntartható rezsicsökkentést megalapozó kormányzati intézkedésekről,17
"Magyarország Kormánya és Georgia Kormánya között a jövedelem- és a vagyonadók területén a kettős adóztatás elkerüléséről és az adóztatás kijátszásának megakadályozásáról szóló, Budapesten, 2012. február 16. napján aláírt Egyezmény kihirdetéséről",19
Egyes szociális tárgyú törvények módosításáról,13
A Magyar Köztársaság 1994.évi pótköltségvetése,20
"Az Országos Ítélőtábla székhelyének és illetékességi területének megállapításáról, valamint az igazságszolgáltatás működését érintő egyes törvények módosításáról",20
Az emisszió-kereskedelmi rendszer Magyar Államot megillető kvótabevételeinek megosztási és célzott felhasználási szabályainak módosításáról,20
A rádióról és televízióról szóló törvény megalkotásáról.,20
A vállalati hitelezés beindítása érdekében az államháztartás egyensúlyát javító különadóról és járadékról szóló 2006. évi LIX. törvény módosításáról,20
"A lelkiismeret és vallásszabadság jogáról, valamint az egyházak, vallásfelekezetek és vallási közösségek jogállásáról",19
A bírósági peres és nemperes eljárásokra adott általános meghatalmazások közhiteles nyilvántartásáról,20
A jogalkotásról szóló 1987.évi XI.törvény módosításáról,20
A halgazdálkodásról és a hal védelméről szóló 2013. évi CII. törvény módosításáról,20
A mezőgazdasági érdekképviseletről,4
"Magyarország 2021. évi központi költségvetéséről szóló 2020. évi XC. törvény módosításáról, a mentődolgozók egyszeri bérkiegészítéséről",20
A közigazgatási eljárás koherencia zavarainak megszüntetéséről,21
A Magyar Köztársaság Alkotmányának módosításáról.,19
Az általános forgalmi adóról szóló 2007. évi CXXVII. törvény módosításáról,20
A kereskedelemről szóló 2005. évi CLXIV. törvény módosításáról,20
A termőföld védelméről,21
"A Munka Törvénykönyvéről szóló 1992.évi XXII.törvény, a köztisztviselők jogállásáról szóló 1992.évi XXIII. törvény, a közalkalmazottak jogállásáról szóló 1992.évi XXXIII. törvény, az igazságügyi alkalmazottak szolgálati viszonyáról szóló 1997.évi LXVIII. tv, az ügyészségi szolgálati viszonyról és az ügyészségi adatkezelésről szóló 1994.évi LXXX. törvény, valamint a bírák jogállásáról és javadalmazásáról szóló 1997.évi LXVII. törvény módosításáról",20
A választási eljárásról szóló 1997. évi C. törvény módosításáról,20
Az otthonvédelmi intézkedésekkel kapcsolatos egyes törvények módosításáról,20
Az életüktől és szabadságuktól politikai okból jogtalanul megfosztottak kárpótlásáról szóló 1992. évi XXXII. törvény módosításáról.,20
A családok támogatásáról szóló 1998. évi LXXXIV. törvény módosításáról,14
Egyes migrációs tárgyú törvények jogharmonizációs célú módosításáról,19
"A Paksi Atomerőmű kapacitásának fenntartásával kapcsolatos beruházásról, valamint az ezzel kapcsolatos egyes törvények módosításáról szóló 2015. évi VII. törvény módosításáról",20
A választási eljárásról szóló 1997. évi. C. törvény módosításáról,20
"A szippantott szennyvízre vonatkozó rezsicsökkentésről, valamint egyes törvényeknek a további rezsicsökkentéssel összefüggő módosításáról",20
Az autóbusszal végzett menetrend szerinti személyszállításról szóló 2004. évi XXXIII. törvény módosításáról,20
A Magyar Köztársaság minisztériumainak felsorolásáról szóló 1990.évi XXX.tv. módosításáról.,20
A lakáscélú kölcsönökre vonatkozó állami készfizető kezességről,4
A számvitelről szóló 1991.évi XVIII.tv. mód,20
A Büntető Törvénykönyvről szóló 2012. évi C. törvénynek a szexuális bűncselekmények visszaszorítása érdekében szükséges módosításáról,19
A sportegyesületek és sportvállalkozások működésének hatékonyabbá tétele érdekében szükséges törvénymódosításokról,20
"A Nemzetközi Munkaügyi Szervezet Általános Konferenciája 88. ülésszakán elfogadott, az anyaság védelméről szóló 183. számú Egyezmény kihirdetéséről",19
Az egyenlő bánásmódról és az esélyegyenlőség előmozdításáról szóló 2003. évi CXXV. törvény módosításáról,19
A gazdasági reklámtevékenység alapvető feltételeiről és egyes korlátairól szóló 2008. évi XLVIII. törvény módosításáról,20
A Büntető Törvénykönyvről szóló 1978. évi IV. törvény és a Büntető Törvénykönyvről szóló 2012. évi C. törvény módosításáról,20
A nemzetiségi névjegyzékben szereplő választópolgárok szavazatának titkosságával összefüggő törvénymódosításokról,20
A Magyar Köztársaság Alkotmánya,19
A kiskereskedelmi szektorban történő vasárnapi munkavégzés tilalmáról szóló 2014. évi CII. törvény módosításáról,20
"Egyes állami tulajdonú vagyontárgyak ingyenes tulajdonba adásáról, valamint az állami vagyonról szóló 2007. évi CVI. törvény módosításáról",20
A Magyar Köztársaság Alkotmányáról szóló 1949. évi XX. törvény módosításáról,20
"A Magyar Köztársaság és a Horvát Köztársaság között a közúti, a vasúti és a vízi határforgalom ellenőrzéséről szóló, Budapesten, 2003. szeptember 29. napján aláírt Egyezmény kihirdetéséről",19
A Kormány egyes társadalmi szervezetek feletti törvényességi felügyeletének megszüntetéséről.,20
Az itélőtáblák székhelyének és illetékességi területének megállapításáról szóló 1997.évi LXIX.törvény módosításáról,20
A nemzeti felsőoktatásról szóló 2011. évi CCIV. törvény és a nemzeti felsőoktatásról szóló 2011. évi CCIV. törvény módosításáról szóló 2017. évi XXV. törvény módosításáról,20
A magánnyugdíjpénztári egyéni számlák feletti önrendelkezési jog teljeskörűvé tételéről,20
"Az adókról, járulékokról és egyéb költségvetési befizetésekről szóló törvények módosításáról szóló 2002. évi XLII. törvény módosításáról",20
Magyarország Alaptörvényének módosításáról,19
Az illetékekről szóló 1990. évi XCIII.törvény módosításáról,20
Magyarország Alaptörvényének hetedik módosításáról,20
A lakástakarékpénztárakról szóló 1996. évi CXIII. törvény módosításáról,20
A tőkepiacról szóló 2001. évi CXX. törvény módosításáról,16
Egyes szociális tárgyú törvények módosításáról,13
A Magyar Köztársaságban élő szlovén nemzeti kisebbség és a Szlovén Köztársaságban élő magyar nemzeti közösség különjogainak biztosításáról szóló Ljubljanában 1992. november 6-án aláírt Egyezmény kihirdetéséről.,19
A Magyarország és a Vietnami Szocialista Köztársaság között a polgári ügyekben nyújtandó kölcsönös jogsegélyről szóló megállapodás kihirdetéséről,19
A börtönzsúfoltsági kártalanításokkal kapcsolatos visszaélések megszüntetése érdekében szükséges haladéktalan intézkedésekről,17
A mezőgazdasági szövetkezeti üzletrészek állami megvásárlásáról és a megszűnt mezőgazdasági szövetkezetek üzletrész tulajdonosainak kárpótlásáról,4
Az Országgyűlésről szóló 2012. évi XXXVI. törvény módosításáról a vagyonnyilatkozat-tételi eljárás hatékonyabbá tétele érdekében,20
A közpénzekből nyújtott támogatások átláthatóságáról szóló 2007. évi CLXXXI. törvény módosításáról,20
Az Alkotmánybíróság 27/2019. (X.22.) AB határozatában és 30/2019. (XI. 4.) AB határozatában foglaltak végrehajtása érdekében a választási eljárásról szóló 2013. évi XXXVI. törvény módosításáról,20
"A Magyar Köztársaság és Kanada között a kölcsönös bűnügyi jogsegélyről szóló Budapesten, 1995.december 7.-én aláírt szerződés kihirdetéséről.",19
"A közigazgatási hatósági eljárás és szolgáltatás általános szabályairól szóló 2004. évi CXL. törvény, valamint egyes kapcsolódó törvény módosításáról",20
A közéleti szerepet betöltő személyek állambiztonsági múltjának nyilvánosságra hozataláról,19
Az adózást érintő egyes törvények módosításáról,15
A szociális igazgatásról és szociális ellátásokról szóló 1993.évi III. törvény módosításáról.,20
A polgárok személyi adatainak és lakcímének nyilvántartásáról szóló 1992. évi LXVI. törvény módosításáról,20
"A Polgári Törvénykönyvről szóló 1959. évi IV. törvény, valamint egyes törvények fogyasztóvédelemmel összefüggő jogharmonizációs célú módosításáról",19
Egyes törvényeknek a Nemzeti Adó- és Vámhivatal személyi állományának jogállásáról szóló törvény hatálybalépésével összefüggő módosításáról,20
"Az egyes adótörvények és más kapcsolódó törvények módosításáról, valamint a bevándorlási különadóról",19
A magyar állampolgársággal összefüggő egyes törvények módosításáról,19
"A helyi önkormányzati képviselők és polgármesterek választásáról szóló 2010. évi L. törvény, valamint a választási eljárásról szóló 2013. évi XXXVI. törvény módosításáról",20
A Magyar Energetikai és Közmű-szabályozási Hivatalról szóló 2013. évi XXII. törvény módosításáról,17
A Magyar Nemzeti Bankról.,19
A gyermekek védelméről és a gyámügyi igazgatásról szóló 1997. évi XXXI. törvény módosításáról,14
"A jövedéki szabályozásról és ellenőrzésről, valamint a bérfőzési szeszadóról szóló 1993. évi LVIII. törvény módosításáról.",20
Az árubemutatóval egybekötött termékértékesítés során a fogyasztók védelme érdekében szükséges egyes törvények módosításáról,20
A társadalombiztosítás pénzügyi alapjainakés a társadalombiztosítás szerveinek állami felügyeletéről szóló 1998.évi XXXIX.törvény módosításáról,16
A vízgazdálkodásról szóló 1995. évi LVII. törvény módosításáról,21
"A Magyar Köztársaság Kormánya és az Amerikai Egyesült Államok Kormánya között a jövedelemadók területén a kettős adóztatás elkerüléséről és az adóztatás kijátszásának megakadályozásáról Budapesten, 2010. február 4. napján aláírt Egyezmény kihirdetéséről",19
A Magyar Köztársaság 2009. évi költségvetéséről szóló 2008. évi CII. törvény módosításáról,20
A Magyarország Kormánya és az Indonéz Köztársaság Kormánya között a diplomata és szolgálati útlevéllel rendelkező állampolgáraik vízummentességéről szóló megállapodás kihirdetéséről,19
Az emberiesség elleni bűncselekmények elévülhetetlenségéről,19
"A Schengeni Információs Rendszer második generációja keretében történő információcseréről, továbbá egyes rendészeti tárgyú törvények ezzel, valamint a Magyary Egyszerűsítési Programmal összefüggő módosításáról",19
"A helyi önkormányzatok 2006. évi új címzett támogatásáról, valamint a helyi önkormányzatok címzett és céltámogatási rendszeréről szóló 1992. évi LXXXIX. törvény módosításáról",20
Az 1956. októberi forradalom és szabadságharc során elkövetett egyes bűncselekményekkel kapcsolatos eljárásról.,19
A közvetítői tevékenységről,17
"A Büntető Törvénykönyvről szóló 1978. évi IV. törvény, valamint a Szabálysértésekről szóló 1999. évi LXIX. törvény módosításáról",20
Az országgyűlési képviselők emberi méltóságot sértő megnyilvánulásainak visszaszorítása érdekében az Országgyűlésről szóló 2012 . évi XXXVI. törvény módosításáról,20
A gazdasági kamarákról.,4
A tanúvédelem terén történő együttműködésről szóló multilaterális Megállapodás kihirdetéséről,20
A közcélú adományozás általános forgalmi adó-mentésségére vonatkozó szabályok pontosítása érdekében szükséges törvénymódosításokról,20
A foglalkoztatás elősegítéséről és a munkanélküliek ellátásáról szóló 1991. évi IV. törvény módosításáról.,20
"A Magyar KT Kormánya és Ukrajna Kormánya között a bizalom-és biztonságerősítő intézkedésekről és a kétoldalú katonai kapcsolatok fejlesztéséről Budapesten, 1998.október 27-én aláírt Megállapodás megerősítéséről sé kihirdetéséről",19
A nemzeti köznevelés tankönyvellátásáról,20
A munka törvénykönyvéről szóló 2012. évi I. törvény a kisgyermekesek részmunkaidős foglalkoztatásának további segítéséről,16
A helyi önkormányzatokról szóló 1990. évi LXV. törvény módosításáról,20
A bírák jogállásáról és javadalmazásáról,20
A polgárok személyi adatainak és lakcímének nyilvántartásáról szóló 1992. évi LXVI. törvény módosításáról,20
A határőrizetről és a Magyar Köztársaság Határőrségéről.,19
"A rendezett munkaügyi kapcsolatok követelményét érintő törvények módosításáról és egyéb, munkaügyi szempontból szükséges intézkedésekről",20
Az adózás rendjéről szóló 1990. évi XCI.törvény módosításáról.,20
A szerzői jogról szóló 1999. évi LXXVI.törvény módosításáról,20
"A Magyar Köztársaság és az Észt Köztársaság között a kettős adóztatás elkerüléséről és az adóztatás kijátszásának megakadályozásáról a jövedelem- és vagyonadók területén Budapesten, 2002. szeptember 11-én aláírt Egyezmény kihirdetéséről",20
A Magyar Köztársaság Alkotmányáról szóló 1949. évi XX. törvény módosításáról,20
Egyes fontos tisztséget betöltő személyek nemzetbiztonsági ellenőrzése érdekében a nemzetbiztonsági szolgálatokról szóló 1995. évi CXXV. törvény módosításáról,19
A települési önkormányzatok fekvőbeteg-szakellátó intézményeinek átvételéről és az átvételhez kapcsolódó egyes törvények módosításáról,20
"A Magyar Köztársaság és a Belarusz Köztársaság között a kettős adóztatás elkerüléséről és az adóztatás kijátszásának megakadályozásáról a jövedelem- és a vagyonadók területén Budapesten, 2002. február 19-én aláírt Egyezmény kihirdetéséről",20
"A helyi önkormányzatok 2002. évi új címzett támogatásáról, valamint egyes címzett támogatással folyamatban lévő beruházások eredeti döntéseinek módosításáról",20
A baromfihús áfaterhének csökkentése érdekében az általános forgalmi adóról szóló 2007. évi CXXVII. törvény módosításáról,20
Az illetékekről szóló 1990. évi XCIII. törvény módosításáról,20
A Nemzetközi Pénzügyi Társaság alapokmánya módosításának kihirdetéséről,19
Egyes közszolgáltatások ellátásáról és az ezzel összefüggő törvénymódosításokról,20
Az általános forgalmi adóról szóló 1992. évi LXXIV. törvény módosításáról,20
A rádiózásról és a televíziózásról szóló 1996. évi I. törvény módosításáról,20
A termőföldről.,21
"Egyes törvényeknek a Magyar Nemzeti Bankról szóló törvénnyel összefüggő, valamint egyéb célú módosításáról",20
Egyes törvényeknek a gyermekek fokozottabb védelmét elősegítő módosításáról,19
A helyi önkormányzati képviselők jogállásának egyes kérdéseiről szóló 2000. évi XCVI. törvény módosításáról,21
"Az Egyesült Nemzetek kiváltságairól és mentességeiről New Yorkban, 1946. évi február hó 13. napján kelt nemzetközi egyezményben biztosított kiváltságoknak, mentességeknek és könnyítéseknek a Nemzetközi Vadászati és Vadvédelmi Tanács Magyarországon működő intézményeire és tisztségviselőire való kiterjesztéséről",19
"A szerződéses kötelezettségekre alkalmazandó jogról szóló, Rómában, 1980. június 19-én aláírásra megnyitott egyezmény és jegyzőkönyvei, valamint az azokat módosító egyezmények, továbbá a Ciprusi Köztársaságnak, a Cseh Köztársaságnak, az Észt Köztársaságnak, a Lengyel Köztársaságnak, a Lett Köztársaságnak, a Litván Köztársaságnak, a Magyar Köztársaságnak, a Máltai Köztársaságnak, a Szlovák Köztársaságnak és a Szlovén Köztársaságnak az említett egyezményhez és jegyzőkönyveihez történő csatlakozásáról szóló, Brüsszelben, 2005. április 14-én aláírt egyezmény kihirdetéséről",20
Az országgyűlési képviselők választásáról szóló 2011. évi CCIII. törvény módosításáról,20
A Magyar Köztársaság Alkotmánya.,19
"A közúti járművek időszakos vizsgálata egységes feltételeinek elfogadásáról és ezen vizsgálat kölcsönös elismeréséről szóló, Bécsben, 1997. november 13-án aláírt Egyezmény kihirdetéséről",17
A területszervezési eljárásról,21
A társadalombiztosításról szóló 1975. évi II. törvény módosítása,16
A gyülekezési jogról,23
A személyi jövedelemadóról szóló 1995. évi CXVII. törvény és az adózás rendjéről szóló 2003. évi XCII. törvény módosításáról,20
A távközlésről szóló 1992.évi LXXII.törvény módosításáról,20
Egyes törvényeknek a mező- és erdőgazdasági földek forgalmával összefüggő módosításáról,4
Az árvaszékek felállításáról és a gyámügyi igazgatási feladatok ellátásáról,21
Az általános forgalmi adóról szóló 2007. évi CXXVII. törvény módosításáról,20
"A Magyar Köztársaság és Mongólia között a szociális biztonságról szóló Egyezmény kihirdetéséről, valamint a 29/1974. (VII.10.) MT rendelet által kihirdetett, a Magyar Népköztársaság Kormány és a Mongol Népköztársaság Kormánya között az 1972. évi december hó 20. napján Budapesten aláírt egészségügyi együttműködési egyezmény megszüntetéséről",17
"A választási eljárásról szóló 1997. évi C. törvény, valamint az országos népszavazásról és népi kezdeményezésről szóló 1998. évi III. törvény módosításáról",20
"A Magyar Köztársaság és az Észt Köztársaság között Tallinban, 1992. augusztus 8-án aláírt, a baráti kapcsolatok és együttműködés alapjairól szóló Szerződés kihirdetéséről.",19
Az általános forgalmi adóról szóló 2007. évi CXXVII. törvény módosításáról,20
Az egészségbiztosítási pénztárakról szóló 2008. évi I. törvény felülvizsgálatáról,6
Magyarország Alaptörvényének negyedik módosítása,19
"A járások kialakításáról, valamint egyes ezzel összefüggő törvények módosításáról",20
Magyarország Kormánya és a Bahreini Királyság Kormánya közötti légiközlekedési megállapodás kihirdetéséről,19
A Nemzetközi Valutaalap Alapokmánya módosításának kihirdetéséről és Magyarország kvótájának megemeléséről,19
A Magyar Köztársaság 1991.évi állami költségvetéséről és az államháztartás vitelének 1991.évi szabályairól szóló 1990.évi CIV.törvény módosításáról.,20
A Magyar Export-Import Bank Részvénytársaságról és a Magyar Exporthitel Biztosító Részvénytársaságról szóló 1994. évi XLII. törvény módosításáról,20
A társadalmi szervezetek kezelői jogának megszüntetéséről szóló 1990.évi LXX. törvény módosításáról,20
A regisztrációs adóról,17
A sportról szóló 1996. évi LXIV. tv. módosításáról.,20
Egyes szociális tárgyú törvények módosításáról,13
"A Nemzetközi Munkaügyi Szervezet Általános Konferenciája 81. ülésszakán elfogadott, a részmunkaidős foglalkoztatásról szóló 175. számú egyezmény kihirdetéséről",17
"A megyei (fővárosi) földművelésügyi hivatal létesítéséről, és egyes hatáskört megállapító jogszabályi rendelkezések módosításáról",20
A szőlőtermesztésről és a borgazdálkodásról szóló 1997.évi CXXI-törvény módosításáról,21
A családi pótlékról és a családok támogatásáról szóló -többször módosított- 1990.évi XXV.törvény módosításáról.,20
A gyermekek tavaszi szünidei étkeztetésének biztosítása érdekében történő módosításáról,20
