"","id","year","majortopic","subtopic","official_id","titre","summary","type","legislature","original_topic","original_subtopic","day","month","date1","date2","divided_government","divided_legislature"
"151",2377,2005,1,"100","2005-32","Loi de programmation pour la cohésion sociale ","Trois volets : mobilisation pour l'emploi, disposition en faveur du logement logement, cohésion sociale et égalité des chances","Loi",12,1,100,24,4,20050424,200504,0,0
"152",2467,2005,1,"105","2005-1303","Loi portant règlement définitif du budget de 2004 ","Le projet de loi de règlement est l'occasion d'un débat approfondi sur l'état des finances publiques et les priorités gouvernementales. La discussion sur le budget 2004 a été marquée par le retour de la croissance économique malgré des inquiétudes qui demeurent sur les perspectives à long terme. ","Loi",12,1,105,21,10,20051021,200510,0,0
"153",2479,2005,1,"105","2005-1719","Loi de finances pour 2006","Le projet de loi de finances pour 2006 est le premier budget à mettre pleinement en œuvre la loi organique du 1er août 2001 relative aux lois de finances (LOLF). Au plan fiscal, la loi de finances met en œuvre des réformes structurelles, principalement au travers de la réforme du barème de l'impôt sur le revenu et l'institution d'un bouclier fiscal limitant à 60 % du revenu le montant global des prélèvements au titre des impôts locaux, de l'impôt sur le revenu et de l'ISF.Au plan budgétaire, le gouvernement a procédé à une stabilisation en volume des dépenses de l'État, le budget 2006 marquant une orientation pour l'emploi. Des efforts particuliers sont en outre consacrés à renforcer les composantes régaliennes de l'État (justice, sécurité, défense) et à préparer la France aux défis de demain (recherche et infrastructures).","Loi",12,1,105,30,12,20051230,200512,0,0
"154",2480,2005,1,"105","2005-1720","Loi de finances rectificative pour 2005","L'année 2005 a été le  troisième exercice consécutif à respecter le plafond de dépenses voté par le Parlement.Cette loi de finances rectificative est  l'occasion de faire le point sur la politique budgétaire du gouvernement, en l'attente de la loi de règlement.","Loi",12,1,105,30,12,20051230,200512,0,0
"155",2538,2006,1,"105","2006-888","Loi portant règlement définitif du budget de 2005","","Loi",12,1,105,19,7,20060719,200607,0,0
"156",2556,2006,1,"105","2006-1766","Loi de finances pour 2007","","Loi",12,1,105,21,12,20061221,200612,0,0
"157",2560,2006,1,"105","2006-1771 ","Loi de finances rectificative pour 2006","","Loi",12,1,105,30,12,20061230,200612,0,0
"158",2520,2006,1,"107","2006-728","Loi portant réforme des successions et des libéralités ","Ce texte réforme le droit des successions et libéralités qui, inchangé depuis 1804, donne trop souvent lieu à des successions complexes et interminables. 

Il a vocation à mettre fin aux blocages des indivisions que suscitait le défaut d'unanimité et à rénover le dispositif de l'acceptation sous bénéfice d'inventaire, tombé en désuétude.

Du fait de l'inadaptation de notre droit, 
7 000 entreprises disparaissent, chaque année, en raison du décès de l'entrepreneur.

Pour remédier à cette situation, le projet modifie les règles relatives à l'option de l'héritier, tant pour faciliter sa recherche que pour accélérer sa prise de position. Son consentement à l'acceptation pure et simple de la succession est sécurisé en le déchargeant de la responsabilité d'une éventuelle dette qu'il a de justes raisons d'ignorer et qui pourrait entamer son propre patrimoine. 

S'agissant de l'acceptation à concurrence de l'actif net, l'information des créanciers est améliorée tout en donnant un rôle central à l'héritier, qui pourra soit décider de conserver un bien en en payant le prix, soit l'aliéner sans recourir à une vente publique, le créancier disposant de trois mois pour contester la valeur du bien.

Une fois la vente réalisée, l'indemnisation des créanciers peut prendre deux formes. L'une, prévue par le code depuis 1804, mais fort peu utilisée, est l'indemnisation « au prix de la course ». Mais un créancier peut s'y opposer, auquel cas l'indemnisation se fera « au marc l'euro ». Une fois le bien vendu, les créanciers sont payés à mesure qu'ils se déclarent, selon le rang de leur déclaration.

En outre, la gestion du patrimoine successoral est facilitée en protégeant l'héritier du risque d'acceptation tacite. Le recours au mandat posthume est une des grandes innovations de ce texte. Il permet au défunt de désigner un mandataire pour administrer tout ou partie de son patrimoine sous réserve de l'existence d'un intérêt légitime et sérieux. Le mandat sera donc utile au de cujus s'il estime qu'il est encore trop tôt pour désigner un héritier ou un repreneur. Il pourra choisir une personne qualifiée, compétente et intègre pour accompagner la vente ou la reprise de sa société. Cette mesure permettra d'assurer la pérennité de l'entreprise et donc celle de l'emploi. Elle sera également utile lorsque l'héritier est trop jeune ou que survient un conflit d'indivision. 

Une autre avancée porte sur l'assouplissement de la gestion de l'indivision. La majorité des deux tiers suffira pour les actes d'administration.

L'autre grand apport de ce texte est constitué par la réforme des libéralités. Le texte instaure notamment la réduction en valeur, et non plus en nature, des libéralités excessives. La reconnaissance des libéralités graduelles et résiduelles s'accompagne de l'extension du champ des donations-partages. Un héritier réservataire pourra, en outre, renoncer par anticipation à exercer l'action en réduction des libéralités excessives.","Loi",12,1,107,23,6,20060623,200606,0,0
"159",2634,2007,1,"100","2007-1223","Loi en faveur du travail, de l'emploi et du pouvoir d'achat","La ministre de l'économie, des finances et de l'emploi a présenté un projet de loi en faveur du travail, de l'emploi et du pouvoir d'achat.
Ce projet de loi met en œuvre les engagements pris par le Président de la République devant les Français. Il a pour objet de redonner toute sa place au travail comme valeur, comme outil d'amélioration du pouvoir d'achat et comme instrument de lutte contre le chômage. Les mesures présentées s'articulent autour de cet objectif.
1. Réhabiliter le travail. Les heures supplémentaires et complémentaires bénéficieront d'une exonération d'impôt sur le revenu et de charges salariales et patronales. L'objectif du Gouvernement est que cette mesure soit applicable dès le 1er octobre 2007 à l'ensemble des entreprises et des salariés du secteur privé. Elle s'appliquera également, selon des modalités adaptées, au secteur public. En outre, afin que le fruit d'une vie de travail puisse être transmis en franchise d'impôt, 95 % des successions en ligne directe seront exonérées de droits de mutation. Le conjoint survivant, qu'il soit marié ou lié par un PACS, sera entièrement exonéré.
2. Aider à l'accession à la propriété. Les emprunts déjà souscrits ou à souscrire pour l'acquisition de la résidence principale donneront droit, les cinq premières années, à un crédit d'impôt sur le revenu égal à 20 % des intérêts versés, dans la limite d'un avantage fiscal annuel de 1 500 euros pour un couple. Pour que chacun puisse en bénéficier, ce crédit d'impôt sera remboursé aux ménages non imposables.
3. Soutenir les plus jeunes. Les jeunes de moins de 26 ans qui travaillent tout en poursuivant des études seront exonérés d'impôt sur le revenu dans la limite de trois fois le montant du SMIC mensuel. Les dons aux jeunes générations seront favorisés par une franchise d'impôt allant jusqu'à 20 000 euros pour chacun des enfants et petits-enfants.
4. Développer les petites et moyennes entreprises. Les PME jouent un rôle moteur dans le processus d'innovation et de création d'emplois et donc dans la croissance. Afin de favoriser l'essor et le développement des PME, les sommes investies dans le capital de ces entreprises pourront être déduites de l'impôt de solidarité sur la fortune, dans la limite de 50 000 euros par an. La même mesure bénéficiera aux organismes d'insertion, aux établissements publics de recherche et d'enseignement et aux fondations d'utilité publique, dont les ressources seront ainsi renforcées.
5. Améliorer l'attractivité fiscale de la France. Le « bouclier fiscal » sera renforcé par la baisse de 60 % à 50 % de la part des revenus susceptibles d'être prélevés et par la prise en compte de la CSG et de la CRDS. Cette mesure contribuera au maintien ou au retour en France des personnes qui peuvent investir dans l'économie productive.
6. Conditionner les indemnités de départ aux performances. Les indemnités de départ («parachutes dorés») ne seront plus automatiques et feront l'objet d'une plus grande transparence. Surtout, leur versement sera soumis à des conditions de performance examinées au moment du départ du dirigeant.
Le Haut commissaire aux solidarités actives contre la pauvreté a par ailleurs présenté les dispositions introduisant le principe du revenu de solidarité active, qui préfigure une profonde réforme des minima sociaux destinée à permettre une meilleure articulation entre les prestations sociales et les revenus du travail.
Le projet de loi poursuit et amplifie une démarche d'expérimentation conduite dans les départements volontaires, pour les personnes bénéficiant du revenu minimum d'insertion et de l'allocation de parent isolé. Les départements pourront garantir aux titulaires du RMI, par une modulation des prestations existantes, une augmentation du revenu pour l'exercice de toute activité professionnelle, pendant une durée pouvant aller jusqu'à trois ans. Sur les territoires concernés, l'État mettra en place un dispositif analogue pour les personnes qui bénéficient de l'allocation de parent isolé et ne sont, actuellement, pas suffisamment concernées par les actions d'insertion et de retour à l'emploi.
Ces différentes mesures permettront une baisse des prélèvements obligatoires de 11 milliards d'euros dès 2008. Elles témoignent de la fidélité du Gouvernement aux engagements présidentiels et portent en elles la croissance de demain. (Extrait du conseil des ministres du 26/06/07)","Loi",13,1,100,21,8,20070821,200708,0,0
"160",2579,2007,1,"104","2007-212","Loi portant diverses dispositions intéressant la Banque de France","L'article premier supprime donc le Conseil de la politique monétaire. Toutefois, au sein de l'organe supérieur d'administration de la Banque de France, qu'on appelle le conseil général, il est apparu opportun de créer un comité monétaire composé d'experts indépendants.

Le régime des incompatibilités qui s'appliquait aux membres du Conseil de la politique monétaire en raison de leur engagement à plein temps n'est plus utile et il est proposé de l'alléger. 

Enfin, plutôt que de prévoir un choix par le gouvernement sur une liste, dressée par le gouvernement et par les présidents du Sénat, de l'Assemblée nationale et du Conseil économique et social, il a semblé préférable de laisser les présidents de l'Assemblée nationale et du Sénat désigner directement les personnes qui siégeront dans ce comité. 

L'article 2 permet de compléter les textes existants afin de permettre à la Banque de France de poursuivre ses missions d'intérêt général de façon incontestable en ce qui concerne la collecte de statistiques monétaires et financières. 

L'article 3 organise l'échange d'informations sur la situation financière des entreprises et permet d'adapter les textes à l'évolution de la réalité économique. Au demeurant, la Banque de France pourra effectuer des évaluations d'entreprises en qualité d'« organisme d'évaluation externe de crédit », au sens de la directive ""Bâle 2"" en cours de transposition. 

L'article 4 comprend des dispositions de coordination avec l'article 2. 
L'article 5 tend à supprimer ou à aménager les dispositions du code du travail s'appliquant à la Banque de France sans lien avec son statut.","Loi",12,1,104,20,2,20070220,200702,0,0
"161",2612,2007,1,"105","2007-1147","Loi de règlement du budget de l'année 2006","","Loi",13,1,105,31,7,20070731,200707,0,0
"162",2668,2007,1,"105","2007-1822","Loi de finances pour 2008","","Loi",13,1,105,24,12,20071224,200712,0,0
"163",2669,2007,1,"105","2007-1824","Loi de finances rectificative pour 2007","","Loi",13,1,105,25,12,20071225,200712,0,0
"164",2696,2008,1,"100","2008-351","Loi relative à la journée de solidarité","L’instauration, par la loi n° 2004-626 du 30 juin 2004, d’une journée de solidarité pour les personnes âgées et les personnes handicapées a permis des avancées significatives envers les personnes les plus fragiles. Chacun s’accorde, en effet, à reconnaître que cette journée de solidarité a permis de créer un financement solidaire fondé sur des richesses nouvelles : la contribution de solidarité pour l’autonomie (CSA). En 2007, 2,1 milliards d’euros ont été collectés au titre de la CSA, soit 14 % du budget total de la Caisse nationale de solidarité pour l’autonomie (CNSA). Comme l’a certifié la Cour des comptes, les sommes collectées sont intégralement utilisées pour financer les actions au profit des personnes âgées et des personnes handicapées. De plus, il n’y a pas eu d’effet de substitution : les ressources nouvelles se sont bien traduites par une augmentation équivalente des concours en faveur des personnes âgées ou handicapées. Si la journée de solidarité est très largement approuvée dans son principe, sa mise en œuvre n’est pas aujourd’hui pleinement satisfaisante, et ce malgré les améliorations qui ont été apportées au dispositif depuis 2005. En l’état actuel de la législation, la date de cette journée est fixée par un accord collectif de branche ou d’entreprise et, à défaut d’accord, au lundi de la Pentecôte. En 2005, première année d’application de la loi, la mise en œuvre du dispositif avait entraîné de réels dysfonctionnements avec des conséquences sur l’activité économique, notamment touristique, même si elles restent difficiles à chiffrer. Les grèves dans l’éducation nationale ont été à l’origine des principales perturbations – l’absentéisme des élèves avait atteint 50 %. Afin de remédier à cette situation, le Premier ministre avait chargé un Comité de suivi et d’évaluation de la journée de solidarité composé de parlementaires et d’experts de proposer des évolutions dans le cadre de la loi de 2004. À la suite de ses travaux, plusieurs améliorations, et en particulier un assouplissement du dispositif dans l’éducation nationale, ont été mis en œuvre. Force est de reconnaître aujourd’hui que ces améliorations, bien que positives, ne sont pas suffisantes. Faute d’accords collectifs, 70 % des entreprises étaient ouvertes le lundi de la Pentecôte 2007, mais moins d’un salarié sur deux était présent (les autres ont posé une journée de RTT, pris un jour de congé ou sont dispensés de la journée de solidarité par leurs entreprises). Quant aux services publics, la plupart étaient fermés. Le rapport remis par Éric Besson au Premier ministre en novembre 2007 met en évidence deux difficultés prégnantes : l’absence de solution d’accueil en crèches et à l’école pour les 4,5 millions d’enfants dont les parents travaillent le lundi de la Pentecôte et le préjudice subi par les transporteurs routiers qui se voient interdire de faire circuler ce jour-là leur flotte de plus de 7,5 tonnes. C’est pourquoi, il convient d’aller plus loin, en offrant encore davantage de souplesse à ce dispositif pour permettre plus d’efficacité pour les entreprises et plus d’acceptabilité pour les salariés dans les modalités d’accomplissement de cette journée.","Loi",13,1,100,16,4,20080416,200804,0,0
