text,annotation
"Forslag til lov om ændring af lov om indskud på etableringskonto og iværksætterkonto, dødsboskatteloven og kursgevinstloven. (Forbedring af etablerings- og iværksætterkontoordningerne m.v.).",15
Lov om ændring af lov for Grønland om indførselsafgifter mv.,19
"Lov om ændring af lov om en arbejdsmarkedsuddannelsesfond (ændrede regler om bedrigspligt, bidragsfastsættelse mv).",5
Forslag til lov om ændring af retsplejeloven. (Styrkelse af politiets efterforskningsmidler i sager om rufferi m.v.).,12
Forslag til lov om ændring af lov om visse foranstaltninger imod tyveri fra det kgl. bibliotek. (Udvidelse af visitationsadgang til visse statslige og statsanerkendte kulturarvsinstitutioner med publikumsadgang til samlingerne).,13
"Forslag til lov om ændring af aktieavancebeskatningsloven, ligningsloven, selskabsskatteloven og forskellige andre love. (Skattemæssige ændringer i lyset af lov om medarbejderinvesteringsselskaber).",15
Lov om statstilskud til produktudvikling.,15
forslag til lov om ændring af lov om menighedsråd og lov om ansættelse i stillinger i folkekirken m.v.,19
"forslag til lov om ændring af lov om specialundervisning for voksne ( kurser for voksne med utilstrækkelige læse-, stave- og skrivefærdigheder m.v.)",13
Forslag til lov om ændring af lov om Dansk Erhvervsudviklingsfond og lov om påligningen af indkomst- og formueskat til staten (ligningsloven).,15
Forslag til lov om Institut for Menneskerettigheder – Danmarks Nationale Menneskerettighedsinstitution.,2
Lov om ændring af lov om værnepligtiges anvendelse til civilt arbejde,12
Lov om ændring af lov om udbetaling af den skattemæssige værdi af visse renteudgifter,12
forslag til lov om ændring af lov om beskatning til kommunerne af faste ejendomme m.v. (ophævelse af den amtskommunale grundskyld af landbrugs- og og lignenden ejendomme),14
lov om investeringsfradrag i egnsudviklingsområder,15
Lov om ændring af lov om tilvirkning og forhandling af margarine m.m.,15
forslag til lov om indfødsrets meddelelse,9
Finanslov for finansåret 1982,10
Forslag til lov om ændring af lov om aktieselskaber og lov om anpartsselskaber. (Elektronisk generalforsamling og elektronisk kommunikation m.v. samt spaltning af anpartsselskaber).,15
forslag til lov om ændring af lov om buskørsel,17
Forslag til lov om indhentning af tilbud i bygge- og anlægssektoren.,15
"Forslag til lov om ændring af lov om psykologer m.v. (Offentliggørelse af tilsynssager, adgang til at give påbud, ændring af Psykolognævnets sammensætning m.v.).",17
forslag til Lov om ændring i lov om avancestop,15
Forslag til lov om Dansk Institut for Internationale Studier.,19
forslag til lov om ophævelse af lov om et hovedstadsråd,19
forslag til lov om anlæg af fast forbindelse over øresund,15
Forslag til lov om ændring af lov om inddrivelse af underholdsbidrag og lov om børnetilskud,13
"Forslag til lov om ændring af lov om registreringsafgift af motorkøretøjer m.v. (Fuld registreringsafgift for motorkøretøjer, der tilhører asylansøgere).",15
"Forslag til lov om ændring af lov om kuldioxidafgift af visse energiprodukter, lov om afgift af lønsum m.v., lov om afgift af elektricitet, lov om afgift af kvælstofoxider, lov om registrering af køretøjer og forskellige andre love. (Tilpasning af afgiftslovene til Europa-Kommissionens statsstøttereform, lønsumsafgiftsfritagelse for visse undervisningsaktiviteter, ændring af godtgørelsesbestemmelse for elektricitet leveret fra land til skibe, tekniske justeringer af lov om afgift af kvælstofoxider og ændring af reglerne for registrering og udstedelse af EU-registreringsbevis for blokvogne m.v.).",17
Forslag til lov om ændringer i lov om opførelse af arbejderboliger på landet,15
Lov om Danmarks Forvalgningshøjskole,20
"Forslag til lov om ændring af sundhedsloven og lov om klage- og erstatningsadgang inden for sundhedsvæsenet. (Ændring af rammerne for almene medicinske ydelser m.v. i praksissektoren, herunder styrkelse af regionernes planlægnings- og styringsmuligheder, ",6
Lov om saltvandsfiskeri.,14
"Forslag til lov om ændring af lov om børnetilskud og forskudsvis udbetaling af børnebidrag, lov om en børnefamilieydelse, lov om individuel boligstøtte og lov om ændring af lov om social pension og andre love. (Ændrede betingelser om børns ophold her i la",13
Forslag til lov om ændring af borgerlig straffelov (afskaffelse af livstidsstraffen).,12
Forslag til lov om ændring af forældreansvarsloven og retsplejeloven. (Imødegåelse af samarbejdschikane m.v.).,19
Forslag til lov om ændring af lov om afgift af visse flyrejser. (Halvering af afgiften for mindre fly på visse ruter).,18
Finanslov for finansåret fra 1. april 1954 til 31. marts 1955.,20
Lov om kontrol med overholdelsen af det europæiske økonomiske fællesskabs forordning nr 11/1960 om afskaffelse af forskelsbehandling med hensyn til transportpriser og transportvilkår,18
"Forslag til lov om ændring af lov om aktiv socialpolitik og integrationsloven. (Ændring af reglerne om ret til kontanthjælp, introduktionsydelse m.v.).",13
"forslag til lov om nedsættelse af kommission til bedømmelse af etiske, tekniske og juridiske spørgsmål ifm. anvendelse af moderne medicinsk teknologi",17
"Forslag til lov om ændring af lov om arbejdsløshedsforsikring m.v., lov om arbejdsmiljø og lov om retssikkerhed og administration på det sociale område. (Overførelse af sekretariaterne for Arbejdsmarkedets Ankenævn og Arbejdsmiljøklagenævnet til Den Sociale Ankestyrelse m.v.).",5
Om ændring af lov om friskoler og private grundskoler mv.,14
Forslag til lov om ændring af lov om social bistand,13
Forslag til lov om ændring af lov om erstatningsansvar og lov om erstatning fra staten til ofre for forbrydelser. (Godtgørelse til efterladte ved dødsfald).,12
Lov om ophævelse af lov om talsmænd og klageadgang for meninge af det militære personel.,12
Forslag til lov om ændring af skattekontrollovene (overgang til gebyrordninger ved for sen indgivelse af selvangivelse),15
Forslag til lov om ændring af lov om registreringsafgift af motorkøretøjer mv.,15
Forslag til lov om anlæg af en jernbanestrækning København-Ringsted over Køge.,15
forslag til lov om visse miljøafgifter,7
Forslag til lov om ændring af lov om radio og fjernsyns virksomhed,15
forslag til lov om tillægsbevilling for finansåret 1. april 1968 - 31. marts 1969,20
Forslag til lov om ændring af lov om dagpenge ved sygdom og fødsel,13
Forslag til lov om ændring af lov om vurdering af faste ejendomme,14
"Forslag til lov om ændring af lov om sygedagpenge, lov om en aktiv beskæftigelsesindsats, lov om organisering og understøttelse af beskæftigelsesindsatsen m.v., lov om aktiv socialpolitik og lov om ferie. (Midlertidig periode med ret til sygedagpenge ved livstruende, alvorlig sygdom m.v.).",13
Forslag til lov om ændring af lov om dansk indfødsret,9
Forslag til lov om ændring af forskellige skattelove. (Nedsættelse af skattesatsen for selskaber og fonde samt virksomhedsskatteprocenten).,15
forslag til lov om ændring af lov om danmarks forskningsråd og offentlige forskningsudvalg og ændring af lov om forskningspolitisk råd og forskningsråd og om ophævelse af lov om forskningsråd,17
lov om ændring i lov om foranstaltninger til fremme af danske erhvervsinteresser.,15
lov om ændringer i jagtloven,19
Om ændring af lov om Københavns Lufthavne A/S og lov om luftfart,17
Forslag til lov om ophævelse af lov om midlertidig opholdstilladelse til nødstedte fra Kosovoprovinsen i Forbundsrepublikken Jugoslavien (Kosovonødloven) og lov om ændring af udlændingeloven. (Ophævel,19
Forslag til lov om ændring af lov om leje og lov om individuel boligstøtte (forbedring af retsstilling ved ekspropriation).,14
Lov om ændring i lov om lønninger og pensioner m.v. til statens tjenestemænd,13
lov om tillægsbevilling for finansåret fra 1. april 1955 til 31. marts 1956.,20
Forslag til lov om digital indberetningsløsning til brug for anmeldelse af sygefravær samt anmodning om refusion af sygedagpenge og dagpenge efter barselloven.,13
Forslag til lov om ungdomsydelse,13
Forslag til lov om ændring af lov om dagpenge ved sygdom eller fødsel. (Forenkling af arbejdsgiveres betaling af ATP af sygedagpenge).,15
Forslag til lov om ændring af lov om teatervirksomhed.,13
"Forslag om lov om midlertidig forhøjelse af afgift af gevinster i Klasselotteriet, gevinster ved lotterispil m.v. samt tipning",15
"Forslag til lov om ændring af forskellige bestemmelser på Ministeriet for Fødevarer, Landbrug og Fiskeris område om obligatorisk digital kommunikation m.v. (Obligatorisk digital kommunikation, ændring af klagebestemmelser som følge af ressortoverførsel m.v.).",15
Forslag til lov om ændring af lov om anlæg af fast forbindelse over Øresund. (Tv-overvågning m.v.).,19
lov om naturfredning,7
"Om ændring af lov om kystbeskyttelse (formålsbestemmelse, præcisering af lovbestemmelser, forenkling af klageadgang, berigtigelse af ulovlige forhold m.v.)",17
lov om tilvirkning og forhandling mm af ost.,4
Lov om ændring af lov om invalidepension. (Forhøjelse af ydelser),13
lov om forbrugspriserne på mælk.,14
Forslag til lov om ændring af statstilskud til forskellige udgifter vedr sundhedsvæsenet.,6
Lov om indfødsrets meddelelse m.v.,9
Forslag til lov om ændring af lov om tilskud til strukturforanstaltninger inden for konsumfiskeindustrien,15
"Forslag til lov om ændring af lov om hold af dyr. (Uddannelseskrav til pelsdyravlere m.v., egenkontrol ved gruppevis levering af slagtesvin og forenkling af gebyropkrævning).",14
Forslag til lov om ændringer af lov om byfornyelse og boligforbedring.,14
Forslag til lov om ændring af lov om social service. (Pædagogiske læreplaner i dagtilbud til børn).,13
Forslag til ferielov.,13
"Forslag til lov om ændring af lov om boligbyggeri (forebyggende arbejde i almennyttigt byggeri, overførsel af garanti i forbindelse med konvertering af realkreditlån, hvortil der ike ydes rentesikrig)",14
lov for færøerne om bekæmpelse af kønsygdomme.,13
Forslag til lov om ændring af lov om erhvervsfremme og lov om Dansk Eksportkreditfond m.v. (Nedlæggelse af Eksportfremmerådet).,15
forslag til lov om statsgaranti og ydelsestilskud ved lån til yngre jordbrugere,14
Forslag til lov om børnetilskud og andre familieydelser,13
Lov om ændring af lov om udøvelse af lægegerning,17
forslag til lov om danmarks forskningsråd og offentlige forskningsudvalg og ændring af lov om forskningspolitisk råd og forskningsråd,17
"Forslag til lov om ændring af udlændingeloven, lov om fuldbyrdelse af straf m.v. og straffeloven. (Styrket kontrol med udlændinge på tålt ophold og kriminelle udviste, herunder indførelse af underretningspligt, skærpet straf, afsoning i fodlænke og særlig adgang til varetægtsfængsling, og ændring af klageadgang).",9
forslag til lov om ændring af forskellige love (privatisering af statsanstalten for livsforsikring),15
Lov om ændring af lov om folkepension (forhøjelse af grundbeløb),13
Lov om ændring af lov om folkeskolen (revision af lærermangelsloven),6
Lov om pensioner efter tidligere valglove,13
"Forslag til lov om ændring af lov om international fuldbyrdelse af forældremyndighedsafgørelser m.v. (internationale børnebortførelser), pasloven og ægteskabsloven. (Retshjælpsordning i børnebortførelsessager m.v.)",19
Forslag til lov  om ændring af aktieafgiftsloven.,15
forsalg til lov om forlængelse af forbud mod dyrkning m.v. af arealer i tøndermarsken,12
Forslag til lov om CO2-kvoter for elproduktion.,17
"Forslag til lov om ændring af lov om anvendelse af Danmarks undergrund, lov om etablering og benyttelse af en rørledning til transport af råolie og kondensat og lov om visse havanlæg. (Grænseoverskridende felter, tilskud til virksomheder med et særlig godt arbejdsmiljø m.v.).",17
forslag til lov om handelsagenter og handelsrejsende,15
Forslag til lov om ændrig af lov om registreringsafgift af motorkøretøjer m.v. og lov om vægtafgift af motorkøretøjer m.v. ( Omlægning af varebilsbeskatningen m.v.),15
Lov om ændring i lov om offentlig forsorg. (Om ændret pristal),12
Forslag til arkivlov.,10
Forslag til lov om ændring af aktieafgiftsloven. (Afgift af anparter og konvertible obligationer).,15
Forslag til lov om ændring af lov om statsgaranti til lån til skoler og forsøgsbyggeri mv. og realkreditloven.,15
bogføringslov.,20
Lov om Danmarks fiskeriterritorium,19
forslag til lov om særlige fradrag til sømænd m.v.,13
Forslag om lov om ændring af lov om rettens pleje,19
"Forslag til lov om ændring af lov om vandforsyning m.v., lov om miljøbeskyttelse, lov om naturbeskyttelse og lov om vandløb. (Hjemmel til at fastsætte regler om drift af vandforsyningsanlæg og om sagsbehandling af bestemte typer af sager samt forlængelse ",17
Forslag til lov om ændring af lov om beskyttelse af bier,15
"Forslag til lov om ændring af lov om udstykning og anden registrering i matriklen, lov om Geodatastyrelsen, lov om tinglysning og forskellige andre love. (Effektivisering af ejendomsregistrering og -forvaltning m.v.).",15
Forslag til lov om erstatning for miljøskader.,7
Lov om ændring i lov om udøvelse af tandlægevirksomhed.,17
Lov om ændring af lov om afgift af elektricitet,15
Forslag til lov om ændring af lov om arbejdsmarkedsuddannelser. (Deltagerbetaling på AMU).,5
