id,legislature,year,month,description,type_of_law,majortopic,subtopic
2287,12,2016,10,"Ley Orgánica 2/2016, de 31 de octubre, de modificación de la Ley Orgánica 5/1985, de 19 de junio, del Régimen Electoral General, para el supuesto de convocatoria automática de elecciones en virtud de lo dispuesto en el apartado 5 del artículo 99 de la Constitución. (BOE, núm. 264, de 01 de noviembre de 2016). (PDF) (Tramitación parlamentaria)",Organic law,,
2288,12,2016,10,"Ley 1/2017, de 18 de abril, sobre restitución de bienes culturales que hayan salido de forma ilegal del territorio español o de otro Estado miembro de la Unión Europea, por la que se incorpora al ordenamiento español la Directiva 2014/60/UE, del Parlamento Europeo y del Consejo de 15 de mayo de 2014.",Ordinary law,23,
2289,12,2016,10,"Ley 2/2017, de 21 de junio, de modificación de la Ley 1/1996, de 10 de enero, de asistencia jurídica gratuita.",Ordinary law,12,
2290,12,2016,10,"Ley 3/2017, de 27 de junio, de Presupuestos Generales del Estado para el año 2017.",Ordinary law,1,
2291,12,2016,10,"Ley 4/2017, de 28 de junio, de modificación de la Ley 15/2015, de 2 de julio, de la Jurisdicción Voluntaria",Ordinary law,13,
2292,12,2016,10,"Ley 5/2017, de 29 de septiembre, por la que se modifica la Ley 17/2006, de 5 de junio, de la radio y la televisión de titularidad estatal, para recuperar la independencia de la Corporación RTVE y el pluralismo en la elección parlamentaria de sus órganos.",Ordinary law,17,
2293,12,2016,10,"Real Decreto Legislativo 1/2016, de 16 de diciembre, por el que se aprueba el texto refundido de la Ley de prevención y control integrados de la contaminación. (",Legislative Decree,,
2294,12,2016,10,"Real Decreto-Ley 2/2016, de 30 de septiembre, por el que se introducen medidas tributarias dirigidas a la reducción del déficit público. (130/000001)",Decree law,1,
2295,12,2016,12,"Real Decreto-Ley 5/2016, de 9 de diciembre, de medidas urgentes para la ampliación del calendario de implantación de la Ley Orgánica 8/2013, de 9 de diciembre, para la mejora de la calidad educativa. (130/000004)",Decree law,6,
2296,12,2016,12,"Real Decreto-Ley 4/2016, de 2 de diciembre, de medidas urgentes en materia financiera. (130/000003)",Decree law,15,
2297,12,2016,12,"Real Decreto-Ley 3/2016, de 2 de diciembre, por el que se adoptan medidas en el ámbito tributario dirigidas a la consolidación de las finanzas públicas y otras medidas urgentes en materia social. (130/000002)",Decree law,1,
2298,12,2017,1,"Real Decreto-Ley 1/2017, de 20 de enero, de medidas urgentes de protección de consumidores en materia de cláusulas suelo. (130/000007)",Decree law,15,
2299,12,2017,1,"Real Decreto-Ley 7/2016, de 23 de diciembre, por el que se regula el mecanismo de financiación del coste del bono social y otras medidas de protección al consumidor vulnerable de energía eléctrica. (130/000006)",Decree law,13,
2300,12,2017,1,"Real Decreto-Ley 6/2016, de 23 de diciembre, de medidas urgentes para el impulso del Sistema Nacional de Garantía Juvenil. (130/000005)",Decree law,13,
2301,12,2017,2,"Real Decreto-Ley 3/2017, de 17 de febrero, por el que se modifica la Ley Orgánica 3/2013, de 20 de junio, de protección de la salud del deportista y lucha contra el dopaje en la actividad deportiva y se adapta a las modificaciones introducidas por el Código Mundial Antidopaje de 2015. (130/000009)",Decree law,6,
2302,12,2017,2,"Real Decreto-Ley 2/2017, de 27 de enero, por el que se adoptan medidas urgentes para paliar los daños causados por los últimos temporales. (130/000008)",Decree law,15,
2303,12,2017,3,"Real Decreto-Ley 5/2017, de 17 de marzo, por el que se modifica el Real Decreto-Ley 6/2012, de 9 de marzo, de medidas urgentes de protección de deudores hipotecarios sin recursos y la Ley 1/2013, de 14 de mayo, de medidas para reforzar la protección a los deudores hipotecarios, reestructuración de deuda y alquiler social. (130/000011)",Decree law,15,
2304,12,2017,3,"Real Decreto-Ley 4/2017, de 24 de febrero, por el que se modifica el régimen de los trabajadores para la prestación del servicio portuario de manipulación de mercancías dando cumplimiento a la Sentencia del Tribunal de Justicia de la Unión Europea de 11 de diciembre de 2014, recaída en el asunto C-576/13 (procedimiento de infracción 2009/4052). (130/000010)",Decree law,10,
2305,12,2017,4,"Ley 1/2017, de 18 de abril, sobre restitución de bienes culturales que hayan salido de forma ilegal del territorio español o de otro Estado miembro de la Unión Europea, por la que se incorpora al ordenamiento español la Directiva 2014/60/UE, del Parlamento Europeo y del Consejo de 15 de mayo de 2014. (BOE, núm. 93, de 19 de abril de 2017). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2306,12,2017,4,"Real Decreto-Ley 6/2017, de 31 de marzo, por el que se aprueba la oferta de empleo público en los ámbitos de personal docente no universitario y universitario, Fuerzas Armadas, Fuerzas y Cuerpos de Seguridad del Estado y Cuerpos de Policía dependientes de las Comunidades Autónomas para 2017. (130/000012)",Decree law,5,
2307,12,2017,5,"Real Decreto-Ley 8/2017, de 12 de mayo, por el que se modifica el régimen de los trabajadores para la prestación del servicio portuario de manipulación de mercancías dando cumplimiento a la Sentencia del Tribunal de Justicia de la Unión Europea de 11 de diciembre de 2014, recaída en el Asunto C-576/13 (procedimiento de infracción 2009/4052). (130/000014)",Decree law,10,
2308,12,2017,5,"Real Decreto-Ley 7/2017, de 28 de abril, por el que se prorroga y modifica el Programa de Activación para el Empleo. (130/000013)",Decree law,5,
2309,12,2017,6,"Ley 2/2017, de 21 de junio, de modificación de la Ley 1/1996, de 10 de enero, de asistencia jurídica gratuita. (BOE, núm. 148, de 22 de junio de 2017). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2310,12,2017,6,"Ley 3/2017, de 27 de junio, de Presupuestos Generales del Estado para el año 2017. (BOE, núm. 153, de 28 de junio de 2017).(PDF) (PDF) Corrección de errores (PDF) Corrección de errores (PDF) Corrección de errores (Tramitación parlamentaria)",Ordinary law,,
2311,12,2017,6,"Ley 4/2017, de 28 de junio, de modificación de la Ley 15/2015, de 2 de julio, de la Jurisdicción Voluntaria (BOE, núm. 154, de 29 de junio de 2017). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2312,12,2017,6,"Real Decreto-Ley 10/2017, de 9 de junio, por el que se adoptan medidas urgentes para paliar los efectos producidos por la sequía en determinadas cuencas hidrográficas y se modifica el texto refundido de la Ley de Aguas, aprobado por Real Decreto Legislativo 1/2001, de 20 de julio. (130/000016)",Decree law,21,
2313,12,2017,6,"Real Decreto-Ley 9/2017, de 26 de mayo, por el que se transponen directivas de la Unión Europea en los ámbitos financiero, mercantil y sanitario, y sobre el desplazamiento de trabajadores. (130/000015)",Decree law,1,
2314,12,2017,7,"Real Decreto-Ley 13/2017, de 7 de julio, por el que se aprueba una oferta de empleo público extraordinaria y adicional para el refuerzo de la lucha contra el fraude fiscal, en la Seguridad Social, en el ámbito laboral y del control del gasto, para la mejora en la prestación de determinados servicios a los ciudadanos, y por el que se crean especialidades en Cuerpos y Escalas de la Administración del Estado y sus organismos públicos. (130/000019)",Decree law,12,
2315,12,2017,7,"Real Decreto-Ley 12/2017, de 3 de julio, por el que se modifica el texto refundido de la Ley de Propiedad Intelectual, aprobado por el Real Decreto Legislativo 1/1996, de 12 de abril, en cuanto al sistema de compensación equitativa por copia privada. (130/000018)",Decree law,17,
2316,12,2017,7,"Real Decreto-Ley 11/2017, de 23 de junio, de medidas urgentes en materia financiera. (130/000017)",Decree law,1,
2317,12,2017,9,"Ley 5/2017, de 29 de septiembre, por la que se modifica la Ley 17/2006, de 5 de junio, de la radio y la televisión de titularidad estatal, para recuperar la independencia de la Corporación RTVE y el pluralismo en la elección parlamentaria de sus órganos. (BOE, núm. 236, de 30 de septiembre de 2017). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2318,12,2017,10,"Ley 6/2017, de 24 de octubre, de Reformas Urgentes del Trabajo Autónomo. (BOE, núm. 257, de 25 de octubre de 2017).(PDF) (Tramitación parlamentaria)",Ordinary law,,
2319,12,2017,10,"Real Decreto-Ley 15/2017, de 6 de octubre, de medidas urgentes en materia de movilidad de operadores económicos dentro del territorio nacional. (130/000021)",Decree law,1,
2320,12,2017,11,"Ley 7/2017, de 2 de noviembre, por la que se incorpora al ordenamiento jurídico español la Directiva 2013/11/UE, del Parlamento Europeo y del Consejo, de 21 de mayo de 2013, relativa a la resolución alternativa de litigios en materia de consumo. (BOE, núm. 268, de 04 de noviembre de 2017). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2321,12,2017,11,"Ley 8/2017, de 8 de noviembre, sobre precursores de explosivos. (BOE, núm. 272, de 09 de noviembre de 2017). (PDF)(Tramitación parlamentaria)",Ordinary law,,
2322,12,2017,11,"Ley 9/2017, de 8 de noviembre, de Contratos del Sector Público, por la que se transponen al ordenamiento jurídico español las Directivas del Parlamento Europeo y del Consejo 2014/23/UE y 2014/24/UE, de 26 de febrero de 2014. (BOE, núm. 272, de 09 de noviembre de 2017). (PDF) (PDF) Corrección de errores (Tramitación parlamentaria)",Ordinary law,,
2323,12,2017,11,"Real Decreto-Ley 14/2017, de 6 de octubre, por el que se aprueba la reactivación extraordinaria y por tiempo limitado del programa de recualificación profesional de las personas que agoten su protección por desempleo. (130/000020)",Decree law,5,
2324,12,2017,11,"Real Decreto-ley 19/2017, de 24 de noviembre, de cuentas de pago básicas, traslado de cuentas de pago y comparabilidad de comisiones. (130/000025)",Decree law,20,
2325,12,2017,11,"Real Decreto-ley 18/2017, de 24 de noviembre, por el que se modifica el Código de Comercio, el texto refundido de la Ley de Sociedades de Capital aprobado por el Real Decreto Legislativo 1/2010, de 2 de julio, y la Ley 22/2015, de 20 de julio, de Auditoría de Cuentas, en materia de información no financiera y diversidad. (130/000024)",Decree law,15,
2326,12,2017,11,"Real Decreto-ley 17/2017, de 17 de noviembre, por el que se modifica la Ley 28/2005, de 26 de diciembre, de medidas sanitarias frente al tabaquismo y reguladora de la venta, el suministro, el consumo y la publicidad de los productos del tabaco, para transponer la Directiva 2014/40/UE del Parlamento Europeo y del Consejo, de 3 de abril de 2014. (130/000023)",Decree law,3,
2327,12,2017,11,"Real Decreto-ley 16/2017, de 17 de noviembre, por el que se establecen disposiciones de seguridad en la investigación y explotación de hidrocarburos en el medio marino. (130/000022)",Decree law,8,
2328,12,2017,12,"Ley Orgánica 1/2017, de 13 de diciembre, de modificación de la Ley Orgánica 5/1995, de 22 de mayo, del Tribunal del Jurado, para garantizar la participación de las personas con discapacidad sin exclusiones. (BOE, núm. 303, de 14 de diciembre de 2017). (PDF) (Tramitación parlamentaria)",Organic law,,
2329,12,2017,12,"Ley 10/2017, de 28 de diciembre, por la que se modifica la Ley 12/2002, de 23 de mayo, por la que se aprueba el Concierto Económico con la Comunidad Autónoma del País Vasco. (BOE, núm. 316, de 29 de diciembre de 2017). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2330,12,2017,12,"Ley 11/2017, de 28 de diciembre, por la que se aprueba la metodología de señalamiento del cupo del País Vasco para el quinquenio 2017-2021. (BOE, núm. 316, de 29 de diciembre de 2017). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2331,12,2017,12,"Ley 12/2017, de 28 de diciembre, de modificación de la Ley 42/2015, de 5 de octubre, de reforma de la Ley 1/2000, de 7 de enero, de Enjuiciamiento Civil, para garantizar la efectividad de los actos de comunicación del Ministerio Fiscal. (BOE, núm. 316, de 29 de diciembre de 2017). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2332,12,2018,1,"Real Decreto-ley 21/2017, de 29 de diciembre, de medidas urgentes para la adaptación del derecho español a la normativa de la Unión Europea en materia del mercado de valores. (130/000027)",Decree law,15,
2333,12,2018,1,"Real Decreto-ley 20/2017, de 29 de diciembre, por el que se prorrogan y aprueban diversas medidas tributarias y otras medidas urgentes en materia social. (130/000026)",Decree law,1,
2334,12,2018,3,"Ley 1/2018, de 6 de marzo, por la que se adoptan medidas urgentes para paliar los efectos producidos por la sequía en determinadas cuencas hidrográficas y se modifica el texto refundido de la Ley de Aguas, aprobado por Real Decreto Legislativo 1/2001, de 20 de julio. (BOE, núm. 58, de 07 de marzo de 2018). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2335,12,2018,4,"Real Decreto-ley 3/2018, de 20 de abril, por el que se modifica la Ley 16/1987, de 30 de julio, de Ordenación de los Transportes Terrestres, en materia de arrendamiento de vehículos con conductor. (130/000030)",Decree law,10,
2336,12,2018,4,"Real Decreto-ley 2/2018, de 13 de abril, por el que se modifica el texto refundido de la Ley de Propiedad Intelectual, aprobado por el Real Decreto Legislativo 1/1996, de 12 de abril, y por el que se incorporan al ordenamiento jurídico español la Directiva 2014/26/UE del Parlamento Europeo y del Consejo, de 26 de febrero de 2014, y la Directiva (UE) 2017/1564 del Parlamento Europeo y del Consejo, de 13 de septiembre de 2017. (130/000029)",Decree law,15,
2337,12,2018,4,"Real Decreto-ley 1/2018, de 23 de marzo, por el que se prorroga para 2018 el destino del superávit de las corporaciones locales para inversiones financieramente sostenibles y se modifica el ámbito objetivo de éstas. (130/000028)",Decree law,20,
2338,12,2018,5,"Ley 2/2018, de 23 de mayo, por la que se modifica la Ley 14/2010, de 5 de julio, sobre las infraestructuras y los servicios de información geográfica en España. (BOE, núm. 126, de 24 de mayo de 2018). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2339,12,2018,6,"Ley 3/2018, de 11 de junio, por la que se modifica la Ley 23/2014, de 20 de noviembre, de reconocimiento mutuo de resoluciones penales en la Unión Europea, para regular la Orden Europea de Investigación. (BOE, núm. 142, de 12 de junio de 2018). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2340,12,2018,6,"Ley 4/2018, de 11 de junio, por la que se modifica el texto refundido de la Ley General para la Defensa de los Consumidores y Usuarios y otras leyes complementarias, aprobado por Real Decreto Legislativo 1/2007, de 16 de noviembre. (BOE, núm. 142, de 12 de junio de 2018). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2341,12,2018,6,"Ley 5/2018, de 11 de junio, de modificación de la Ley 1/2000, de 7 de enero, de Enjuiciamiento Civil, en relación a la ocupación ilegal de viviendas. (BOE, núm. 142, de 12 de junio de 2018). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2342,12,2018,7,"Ley 6/2018, de 3 de julio, de Presupuestos Generales del Estado para el año 2018. (BOE, núm. 161, de 04 de julio de 2018).(PDF) (PDF) Corrección de errores (Tramitación parlamentaria)",Ordinary law,,
2343,12,2018,7,"Ley 7/2018, de 20 de julio, de modificación de la Ley 42/2007, de 13 de diciembre, del Patrimonio Natural y de la Biodiversidad. (BOE, núm. 176, de 21 de julio de 2018). (PDF) (Tramitación parlamentaria)",Ordinary law,,
2344,12,2018,7,"Real Decreto-ley 4/2018, de 22 de junio, por el que se concreta, con carácter urgente, el régimen jurídico aplicable a la designación del Consejo de Administración de la Corporación RTVE y de su Presidente. (130/000031)",Decree law,17,
